ID,YEAR,COUNTRY,LATITUDE,LONGITUDE,DISASTER_TYPE,HOUSES_AFFECTED,TOTAL_DEATHS,TOTAL_INJURIES,TOTAL_DAMAGE_MILLIONS_DOLLARS
28605,1946,MYANMAR (BURMA),23.9,96.2,earthquake,,,,
28606,1946,MYANMAR (BURMA),23.9,96.2,earthquake,,,,
28607,1946,PAPUA NEW GUINEA,-4.5,153.5,earthquake,,,,
28608,1946,PERU,-14,-76.25,earthquake,,,,
28609,1946,PERU,-8.5,-77.5,earthquake,,,,
28610,1946,USA,51.5,-174.5,earthquake,,,,
28611,1946,KYRGYZSTAN,41.5,72.5,earthquake,,,,
28612,1946,TURKMENISTAN,39.3,55.4,earthquake,,400,,
28613,1946,TAIWAN,23.1,120.3,earthquake,700,58,384,
28614,1946,JAPAN,33,135.6,earthquake,11661,1362,,
28615,1947,EL SALVADOR,13.2,-87.5,earthquake,,,,
28616,1947,CHINA,33.3,99.5,earthquake,,,,
28617,1947,NEW ZEALAND,-38.85,178.87,earthquake,,,,
28618,1947,NEW ZEALAND,-38.42,178.88,earthquake,,,,
28619,1947,CHINA,25,102,earthquake,,1,,
28620,1947,USA,35,-116.6,earthquake,,,,
28621,1947,PAPUA NEW GUINEA,-6.5,148.5,earthquake,,,,
28622,1947,CHINA,26.7,102.9,earthquake,,3,,
28623,1947,IRAN,37.5,57.8,earthquake,,,,
28624,1947,IRAN,33.4,58.7,earthquake,,,,
28625,1947,COLOMBIA,1.2,-77.2,earthquake,,,,
28626,1947,INDIA,28.5,94,earthquake,,,,
28627,1947,PAKISTAN,25.5,63,earthquake,,,,
28628,1947,ALGERIA,37,8,earthquake,,3,,
28629,1947,GREECE,37,22,earthquake,7000,3,20,
28630,1947,PERU,-10.5,-75,earthquake,,,,
28631,1947,JAPAN,43.8,141,earthquake,,,,
28632,1948,PHILIPPINES,10.5,122,earthquake,,74,,3.5
28633,1948,GREECE,35.5,27,earthquake,,,,
28634,1948,GREECE,38.5,20.5,earthquake,,,,
28635,1948,INDONESIA,-3,127.5,earthquake,,,,
28636,1948,INDONESIA,6,95,earthquake,,,,
28637,1948,JAPAN,33.1,135.6,earthquake,,,,
28638,1948,GREECE,38.532,20.425,earthquake,2266,2,45,
28639,1948,ITALY,44.6,10.9,earthquake,,,,
28640,1948,PERU,-17.4,-71,earthquake,,,,
28641,1948,PERU,-13.1,-76.2,earthquake,,,,
28642,1948,USA,54.5,-161,earthquake,,,,
28643,1948,CHINA,37.2,121.8,earthquake,,,,
28644,1948,CHINA,29.5,100.5,earthquake,600,800,200,
28645,1948,CHINA,26.4,99.7,earthquake,600,110,100,
28646,1948,JAPAN,36.5,136,earthquake,81543,5131,11000,1000
28647,1948,TONGA,-21,-174,earthquake,,,,
28648,1948,TURKMENISTAN,37.95,58.32,earthquake,,110000,,25
28649,1948,CHINA,27.4,104,earthquake,,3,75,
28650,1948,MEXICO,22,-106,earthquake,,4,21,
28651,1948,CHILE,-22.5,-69,earthquake,,,,
28652,1949,RUSSIA,54.6,163.5,earthquake,,,,
28653,1949,GREECE,38.2,20,earthquake,,,,
28654,1949,CHINA,42,84,earthquake,1010,21,17,
28655,1949,AFGHANISTAN,36,70.5,earthquake,,,,
28656,1949,USA,47.167,-122.617,earthquake,,8,,25
28657,1949,CHILE,-38,-73.5,earthquake,,57,,
28658,1949,IRAN,27.28,56.46,earthquake,,,,
28659,1949,INDONESIA,5,95,earthquake,,,,
28660,1949,TAJIKISTAN,39.2,70.8,earthquake,,3500,,
28661,1949,GREECE,38.58,26.23,earthquake,6035,7,435,
28662,1949,ECUADOR,-1.4,-78.5,earthquake,,,,
28663,1949,ECUADOR,-1.5,-78.2,earthquake,,,,
28664,1949,TONGA,-18.5,-174.5,earthquake,,,,
28665,1949,TURKEY,39,40.5,earthquake,,,,
28666,1949,CANADA,53.62,-133.27,earthquake,,,,
28667,1949,PHILIPPINES,17,121.5,earthquake,,,,
28668,1949,ITALY,42.5,12.7,earthquake,,,,
28669,1949,PAPUA NEW GUINEA,-5.5,154,earthquake,,,,
28670,1949,CHINA,30.3,102.5,earthquake,,,,
28671,1949,USA,33.75,-118.25,earthquake,,,,9
28672,1949,CHILE,-54,-71,earthquake,,1,,
28673,1949,CHILE,-54,-71,earthquake,,3,,
28674,1949,PHILIPPINES,17,121.63,earthquake,,16,,
28675,1950,IRAN,27.3,53.2,earthquake,,,,
28676,1950,CHILE,-53.5,-71.5,earthquake,,,,
28677,1950,CHINA,21.7,100.1,earthquake,,,,
28678,1950,CHINA,23.5,103.1,earthquake,320,,,
28679,1950,TURKEY,40,40,earthquake,,,,
28680,1950,RUSSIA,46,144,earthquake,,,,
28681,1950,BRAZIL,-8,-71,earthquake,,,,
28682,1950,NEW ZEALAND,-37.8,177.2,earthquake,,,,
28683,1950,PANAMA,6.5,-83,earthquake,,,,
28684,1950,PERU,-15,-69.5,earthquake,,,,
28685,1950,PERU,-13.5,-72,earthquake,,,,
28686,1950,INDONESIA,-6,113,earthquake,50,16,50,
28687,1950,COLOMBIA,7.8,-72.5,earthquake,,,,
28688,1950,VENEZUELA,10.5,-68,earthquake,,,,
28689,1950,ECUADOR,-1.5,-78.2,earthquake,,,,
28690,1950,INDIA,28.5,96.5,earthquake,,1530,,20
28691,1950,COSTA RICA,11,-85,earthquake,,,,
28692,1950,INDONESIA,-3.8,128.3,earthquake,,1,,
28693,1950,GUATEMALA,14.31,-91.917,earthquake,,,,
28694,1950,INDONESIA,-6.5,129.5,earthquake,,,,
28695,1950,SOLOMON ISLANDS,-10,159.5,earthquake,,,,
28696,1950,MEXICO,16.5,-100.4,earthquake,,,,
28697,1950,MEXICO,16.48,-98.22,earthquake,,,,
28698,1950,VANUATU,-18.25,167.5,earthquake,,,,
28699,1950,CHILE,-23.5,-67.5,earthquake,,1,,
28700,1950,PERU,-14.25,-75.75,earthquake,,4,12,
28701,1950,TONGA,-19.5,-176,earthquake,,,,
28702,1951,PAPUA NEW GUINEA,-9.3,147.1,earthquake,,,,
28703,1951,PAPUA NEW GUINEA,-3.252,142.238,earthquake,,,,
28704,1951,PHILIPPINES,9.5,127.3,earthquake,,,,
28705,1951,EL SALVADOR,13,-87.8,earthquake,,1100,,23
28706,1951,PERU,-15,-69.5,earthquake,,,,
28707,1951,MEXICO,16.1,-96.8,earthquake,,,,
28708,1951,NICARAGUA,13,-87.5,earthquake,,,,
28709,1951,NICARAGUA,13,-87.5,earthquake,,,,
28710,1951,ITALY,41.6,13.8,earthquake,,,,
28711,1951,TURKEY,40.8,33.4,earthquake,,,,
28712,1951,USA,33.5,-118.2,earthquake,,,,
28713,1951,USA,19.7,-156,earthquake,,,,
28714,1951,TAIWAN,23.8,121.7,earthquake,2382,68,586,
28715,1951,CHINA,31.1,91.4,earthquake,,,,
28716,1951,CHINA,26.7,100,earthquake,29890,,,
28717,1951,TAIWAN,22.9,121.5,earthquake,,17,250,
28718,1951,INDIAN OCEAN,-34,57,earthquake,,,,
28719,1952,TURKEY,39.9,41.7,earthquake,,,,
28720,1952,TURKEY,39.8,39.5,earthquake,,,,
28721,1952,TURKEY,36.5,35.5,earthquake,,,,
28722,1952,PERU,-14.1,-69.9,earthquake,,,,
28723,1952,JAPAN,42.15,143.85,earthquake,2422,33,572,
28724,1952,JAPAN,41.7,142.5,earthquake,113,,17,
28725,1952,USA,19.11,-155.033,earthquake,,,,
28726,1952,PHILIPPINES,9.5,127.25,earthquake,,,,
28727,1952,COSTA RICA,10.3,-85.3,earthquake,,,,
28728,1952,COSTA RICA,10.3,-83.5,earthquake,,,,
28729,1952,CHINA,22.7,99.8,earthquake,10,,,
28730,1952,CHINA,28.3,102.2,earthquake,4196,,,
28731,1952,CHINA,39,112.7,earthquake,5043,,,
28732,1952,CHINA,22.9,99.7,earthquake,60,,,
28733,1952,VANUATU,-18.5,169.25,earthquake,,,,
28734,1952,USA,35,-119.017,earthquake,,12,,60
28735,1952,CHINA,30.5,91.5,earthquake,774,54,,
28736,1952,USA,35.333,-118.917,earthquake,90,2,,10
28737,1952,RUSSIA,52.755,160.057,earthquake,,10000,,
28738,1953,IRAN,28.5,52.3,earthquake,,,,
28739,1953,IRAN,35.4,55.1,earthquake,,,,
28740,1953,IRAN,29,52,earthquake,,,,
28741,1953,HAITI,18.4,-73.4,earthquake,,,,
28742,1953,PERU,-12,-77.5,earthquake,,,,
28743,1953,RUSSIA,50,156.5,earthquake,,,,
28744,1953,TURKEY,40,27.5,earthquake,,1070,,3.57
28745,1953,PAPUA NEW GUINEA,-4.449,152.868,earthquake,,,,0.013
28746,1953,CHINA,24.2,103.2,earthquake,,,,
28747,1953,CHILE,-36.5,-72.5,earthquake,,9,26,500
28748,1953,DOMINICAN REPUBLIC,19.8,-70.7,earthquake,,,,
28749,1953,TURKEY,41.4,26.3,earthquake,,,,
28750,1953,VANUATU,-19,169,earthquake,,,,
28751,1953,GREECE,38.1,20.6,earthquake,,,,
28752,1953,GREECE,38.3,20.8,earthquake,27773,476,2412,100
28753,1953,CYPRUS,35,32.5,earthquake,500,40,100,
28754,1953,FIJI,-18.3,178.2,earthquake,,7,12,
28755,1953,SOLOMON ISLANDS,-13.189,166.516,earthquake,,,,
28756,1953,JAPAN,34,141.7,earthquake,,1,,
28757,1953,CHILE,-22.1,-68.7,earthquake,,,,
28758,1953,PERU,-3.4,-80.6,earthquake,200,6,20,
28759,1954,MEXICO,17.3,-92.6,earthquake,,,,
28760,1954,CHINA,39,101.3,earthquake,,,,
28761,1954,CHINA,31.6,116.6,earthquake,,,,
28762,1954,CHINA,38.8,104.2,earthquake,542,,,
28763,1954,CHINA,29.4,104.8,earthquake,,,,
28764,1954,AUSTRALIA,-34.9,138.7,earthquake,,,,
28765,1954,MYANMAR (BURMA),24.5,95.3,earthquake,,,,
28766,1954,SPAIN,37,-3.5,earthquake,,,,
28767,1954,GREECE,39.8,22.1,earthquake,,,,
28768,1954,GREECE,39.3,22.2,earthquake,,,,
28769,1954,ATLANTIC OCEAN,29.5,-29.5,earthquake,,,,
28770,1954,AFGHANISTAN,36,66,earthquake,,,,
28771,1954,PHILIPPINES,13,123.9,earthquake,,13,101,
28772,1954,USA,39.4,-118.5,earthquake,,,,
28773,1954,USA,39.6,-118.5,earthquake,,,,
28774,1954,USA,39.3,-118.2,earthquake,,,,
28775,1954,IRAN,27.5,52,earthquake,,,,
28776,1954,ALGERIA,36.283,1.467,earthquake,20000,1243,5000,6
28777,1954,ALGERIA,36,1.5,earthquake,,,,
28778,1954,ALGERIA,36,1.5,earthquake,,,,
28779,1954,ALGERIA,36,1.5,earthquake,,,,
28780,1954,INDONESIA,-8,119,earthquake,,,,
28781,1954,JAPAN,38.9,142.2,earthquake,,,,
28782,1955,VENEZUELA,11.46,-69.57,earthquake,,,,
28783,1955,USA,33.8,-118.2,earthquake,,,,
28784,1955,PAKISTAN,30.5,67,earthquake,,12,,
28785,1955,KERMADEC ISLANDS (NEW ZEALAND),-28,-175.5,earthquake,,,,
28786,1955,PHILIPPINES,8.1,123.2,earthquake,,,,
28787,1955,NICARAGUA,13,-87,earthquake,,,,
28788,1955,GREECE,37.5,22,earthquake,,,,
28789,1955,GREECE,39.5,23,earthquake,,,,
28790,1955,CHINA,30,101.8,earthquake,500,39,113,
28791,1955,CHINA,39.9,74.6,earthquake,,,,
28792,1955,CHINA,44.2,83.6,earthquake,,,,
28793,1955,CHINA,26.5,101.1,earthquake,4524,,,
28794,1955,CHINA,26.6,101.8,earthquake,15000,,,
28795,1955,CHINA,29.9,101.4,earthquake,,,,
28796,1955,GREECE,39.4,23.1,earthquake,8811,8,149,
28797,1955,CHILE,-30,-72,earthquake,,1,,
28798,1955,INDIA,6.5,94,earthquake,,,,
28799,1955,TURKEY,37.5,27,earthquake,,,,
28800,1955,COLOMBIA,0.2,-78.4,earthquake,,,,
28801,1955,COSTA RICA,10,-84.5,earthquake,,,,
28802,1955,SOLOMON ISLANDS,-6.9,155.7,earthquake,,,,
28803,1955,EGYPT,32.2,29.6,earthquake,,22,12,
28804,1955,PERU,-16.2,-71.3,earthquake,,,,
28805,1955,PAPUA NEW GUINEA,-5.1,152.924,earthquake,,,,
28806,1956,MEXICO,17,-99.5,earthquake,,,,
28807,1956,CHILE,-19,-70,earthquake,,,,
28808,1956,CHILE,-25.5,-71,earthquake,,,,
28809,1956,TONGA,-20,-175,earthquake,,,,
28810,1956,HUNGARY,47.5,19.3,earthquake,,,,
28811,1956,ECUADOR,-0.5,-80.5,earthquake,,,,
28812,1956,NICARAGUA,12.2,-86.7,earthquake,,,,
28813,1956,SLOVENIA,45.5,14.3,earthquake,,,,
28814,1956,TURKEY,40,30.5,earthquake,,,,
28815,1956,NEW ZEALAND,-38.9,175.7,earthquake,,,,
28816,1956,JAPAN,44.3,144.1,earthquake,,,,
28817,1956,JAPAN,33.8,138.8,earthquake,,,,
28818,1956,LEBANON,35.5,35.5,earthquake,,,,
28819,1956,SPAIN,37,-4,earthquake,,,,
28820,1956,FIJI,-15,-179,earthquake,,,,
28821,1956,AFGHANISTAN,35.1,67.5,earthquake,,,,
28822,1956,GREECE,36.9,26,earthquake,,56,,
28823,1956,GREECE,36.8,25.2,earthquake,,,,
28824,1956,GREECE,39.5,23,earthquake,,,,
28825,1956,MYANMAR (BURMA),22.2,95.7,earthquake,,,,
28826,1956,INDONESIA,-5.5,130,earthquake,,,,
28827,1956,INDIA,23,70,earthquake,,,,
28828,1956,CHINA,37.8,114,earthquake,,,,
28829,1956,CHINA,40.5,115.5,earthquake,,,,
28830,1956,RUSSIA,46,150.5,earthquake,,,,
28831,1956,IRAN,27.2,54.4,earthquake,,,,
28832,1957,TUNISIA,36.2,8.9,earthquake,,13,96,
28833,1957,TAIWAN,23.9,121.6,earthquake,,11,,
28834,1957,GREECE,39.4,22.8,earthquake,,2,,
28835,1957,USA,51.292,-175.629,earthquake,,2,1,
28836,1957,USA,55,-165.2,earthquake,,,,
28837,1957,SAMOA,-15.5,-173,earthquake,,,,
28838,1957,INDONESIA,-4.6,107.1,earthquake,,,,
28839,1957,INDONESIA,-1.5,137,earthquake,,,,
28840,1957,INDONESIA,-8.2,107.3,earthquake,,,,
28841,1957,INDONESIA,-2,116,earthquake,,,,
28842,1957,IRAN,33.4,52.5,earthquake,,,,
28843,1957,IRAN,36.1,52.7,earthquake,,,,
28844,1957,IRAN,28.3,53.3,earthquake,,,,
28845,1957,IRAN,34.3,47.8,earthquake,,,,
28846,1957,TURKEY,36,28.5,earthquake,,,,
28847,1957,TURKEY,36.4,28.7,earthquake,,,,
28848,1957,TURKEY,40.7,30.9,earthquake,,,,
28849,1957,CHINA,38,112.5,earthquake,,,,
28850,1957,RUSSIA,56.2,116.4,earthquake,,,,
28851,1957,MEXICO,16.5,-99.1,earthquake,,65,,25
28852,1957,CHILE,-23.5,-71.5,earthquake,,,,
28853,1957,PHILIPPINES,5.5,127.5,earthquake,,,,
28854,1957,FIJI,-20.4,-178.5,earthquake,,,,
28855,1957,BOLIVIA,-21,-66,earthquake,,,,
28857,1957,SOLOMON ISLANDS,-12.3,166.7,earthquake,,,,
28858,1957,MONGOLIA,45.5,99.5,earthquake,,30,,
28859,1958,PERU,-16.5,-72,earthquake,,,,
28860,1958,PERU,-13.5,-69,earthquake,,,,
28861,1958,PERU,-18,-65,earthquake,,,,
28862,1958,IRAN,36.5,53,earthquake,,,,
28863,1958,IRAN,34.4,47.9,earthquake,,,,
28864,1958,IRAN,36,49,earthquake,,,,
28865,1958,COLOMBIA,1.5,-79.5,earthquake,,115,46,
28866,1958,COLOMBIA,2,-79,earthquake,,,,
28867,1958,CHINA,31.5,104,earthquake,,,,
28868,1958,CHINA,22.5,109.5,earthquake,,,,
28869,1958,JAPAN,25,125,earthquake,,,,
28870,1958,INDONESIA,-4.5,104,earthquake,,,,
28871,1958,AZORES (PORTUGAL),38.5,-28.8,earthquake,,,,
28872,1958,USA,58.37,-136.665,earthquake,,5,,0.1
28873,1958,CHILE,-33.785,-70.112,earthquake,,,,
28874,1958,RUSSIA,49.3,156.4,earthquake,,,,
28875,1958,RUSSIA,44.53,148.54,earthquake,,,,
28876,1958,RUSSIA,44.2,148.8,earthquake,,,,
28877,1958,INDONESIA,-9.5,112.5,earthquake,301,8,1856,
28878,1958,PACIFIC OCEAN,-50,-115,earthquake,,,,
28879,1958,ITALY,44.3,9.9,earthquake,,,,
28880,1958,ITALY,44.4,8.8,earthquake,,,,
28881,1959,JAPAN,37.5,142.2,earthquake,,,,
28882,1959,JAPAN,37.5,143.2,earthquake,,,,
28883,1959,ITALY,44.5,9.6,earthquake,,,,
28884,1959,ITALY,42.9,12.6,earthquake,,,,
28885,1959,ITALY,44.5,10.8,earthquake,,,,
28886,1959,PERU,-4,-81.5,earthquake,,,,
28887,1959,PERU,-13.5,-74,earthquake,,,,
28888,1959,FRANCE,44,6.8,earthquake,,,,
28889,1959,RUSSIA,44.3,149,earthquake,,,,
28890,1959,RUSSIA,53.9,160.5,earthquake,,,,
28891,1959,RUSSIA,45.89,151.11,earthquake,,,,
28892,1959,TURKEY,37,28.7,earthquake,,,,
28893,1959,TURKEY,39.1,41.6,earthquake,,,,
28894,1959,TAIWAN,24.78,122.7,earthquake,,2,,
28895,1959,RUSSIA,52.5,159.5,earthquake,,1,13,
28896,1959,MEXICO,17,-96.3,earthquake,,,,
28897,1959,BOLIVIA,-20.369,-68,earthquake,,1,,
28898,1959,CHINA,31.8,115.3,earthquake,,,,
28899,1959,CHINA,35.6,110.9,earthquake,43,,,
28900,1959,CHINA,38.75,75.317,earthquake,,,,
28901,1959,TAIWAN,22.18,121.13,earthquake,,16,63,
28902,1959,SOLOMON ISLANDS,-7.5,156,earthquake,,,,
28903,1959,USA,44.712,-111.215,earthquake,,28,,11
28904,1959,MEXICO,18.3,-94.4,earthquake,,25,200,
28905,1959,ALBANIA,40.9,19.8,earthquake,,,,
28906,1959,KERMADEC ISLANDS (NEW ZEALAND),-28.5,-177,earthquake,,,,
28907,1959,ALGERIA,36.4,2.6,earthquake,,,,
28908,1960,PERU,-15.75,-72.75,earthquake,,63,200,
28909,1960,PERU,-15,-75,earthquake,,,,
28910,1960,CHINA,33.8,104.5,earthquake,,,,
28911,1960,CHINA,44.7,127,earthquake,29,,,
28912,1960,CHINA,32.7,103.7,earthquake,,,,
28913,1960,ALGERIA,36,4.1,earthquake,,47,88,
28914,1960,MOROCCO,30.45,-9.62,earthquake,,13100,25000,120
28915,1960,JAPAN,39.8,143.4,earthquake,,,,
28916,1960,JAPAN,39.4,143.7,earthquake,,,,
28917,1960,JAPAN,40.3,142.5,earthquake,,,,
28918,1960,IRAN,28,54.5,earthquake,,,,
28919,1960,INDONESIA,-0.5,121.5,earthquake,50,,,
28920,1960,CHILE,-37.872,-73.243,earthquake,,,,
28921,1960,CHILE,-38.5,-75.1,earthquake,,,,
28922,1960,CHILE,-38.143,-73.407,earthquake,58622,2226,3000,1000
28923,1960,GREECE,40,20,earthquake,,,,
28924,1960,PAPUA NEW GUINEA,-9.4,152.3,earthquake,,,,
28925,1960,ECUADOR,-1.5,-79,earthquake,,,,
28926,1960,INDIA,28.6,76.7,earthquake,,,,
28927,1960,CONGO,-3.6,29,earthquake,,24,,
28928,1960,PHILIPPINES,11.1,122.3,earthquake,,,,
28929,1960,PERU,-6.8,-80.7,earthquake,,66,2,0.55
28930,1961,RUSSIA,50.016,156.099,earthquake,,,,
28931,1961,RUSSIA,43.2,147.9,earthquake,,,,
28932,1961,RUSSIA,46.338,149.548,earthquake,,,,
28933,1961,JAPAN,36,142.3,earthquake,,,,
28934,1961,JAPAN,36,141.9,earthquake,,,,
28935,1961,JAPAN,36.2,141.9,earthquake,,,,
28936,1961,JAPAN,29.6,131.8,earthquake,,,,
28937,1961,JAPAN,42.9,145.6,earthquake,,,,
28938,1961,JAPAN,36,136.7,earthquake,,,,
28939,1961,JAPAN,42.7,145.7,earthquake,,,,
28940,1961,INDIA,24.9,93.34,earthquake,,,,
28941,1961,JAPAN,31.6,131.8,earthquake,170,2,7,
28942,1961,KERMADEC ISLANDS (NEW ZEALAND),-28.3,-175.7,earthquake,,,,
28943,1961,CHINA,30.5,110,earthquake,25,,,
28944,1961,CHINA,39.8,77.7,earthquake,53,,,
28945,1961,CHINA,24.97,98.63,earthquake,5740,,,
28946,1961,CHINA,27.73,99.75,earthquake,11400,,,
28947,1961,CHINA,34.33,104.78,earthquake,10,,,
28948,1961,INDONESIA,-8.2,122,earthquake,,2,6,
28949,1961,ITALY,38,15.3,earthquake,,,,
28950,1961,USA,34,-118,earthquake,,,,
28951,1961,TURKEY,36.7,28.5,earthquake,,,,
28952,1961,ETHIOPIA,10.4,39.9,earthquake,,30,,
28953,1961,IRAN,27.9,54.6,earthquake,,,,
28954,1961,IRAN,33.5,49.4,earthquake,,,,
28955,1961,IRAN,33.6,48.1,earthquake,,,,
28956,1961,COLOMBIA,8.9,-73.4,earthquake,,,,
28957,1961,COLOMBIA,4.6,-75.6,earthquake,,,,
28958,1961,VANUATU,-18.421,168.411,earthquake,,,,
28959,1961,SOLOMON ISLANDS,-9.849,160.614,earthquake,,,,
28960,1961,PERU,-10.5,-70.7,earthquake,,,,
28961,1961,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,-59.5,-27.3,earthquake,,,,
28962,1961,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,-58,-27,earthquake,,,,
28963,1961,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,-56.26,-27.283,earthquake,,,,
28964,1961,CHILE,-36.7,-73,earthquake,,,,
28965,1962,CROATIA,43.3,17.1,earthquake,,4,,
28966,1962,CROATIA,43.3,17.1,earthquake,2290,1,,
28967,1962,CHILE,-37.8,-72.5,earthquake,,,,
28968,1962,TUNISIA,36,9,earthquake,,,,
28969,1962,PANAMA,8.008,-82.757,earthquake,,,,
28970,1962,PANAMA,7.5,-82,earthquake,,,,
28971,1962,ALBANIA,40.9,19.5,earthquake,,,,
28972,1962,CHINA,23.72,114.67,earthquake,1200,1,2,
28973,1962,IRAN,33.6,59,earthquake,,,,
28974,1962,IRAN,35.1,58.7,earthquake,,,,
28975,1962,IRAN,28.1,55.6,earthquake,,,,
28976,1962,JAPAN,38.073,142.741,earthquake,,,,
28977,1962,JAPAN,42.2,143.9,earthquake,,,,
28978,1962,JAPAN,41.8,142.4,earthquake,,,,
28979,1962,PERU,-10,-79,earthquake,,,,
28980,1962,CHINA,23.6,106.1,earthquake,,,,
28981,1962,CHINA,37.1,96,earthquake,,,,
28982,1962,CHINA,25.2,101.2,earthquake,2550,,,
28983,1962,CHINA,44.68,81.58,earthquake,,,,
28984,1962,CHINA,38.12,106.27,earthquake,,,,
28985,1962,FRANCE,45,5.6,earthquake,,,,
28986,1962,JAPAN,38.8,140.9,earthquake,,1,,
28987,1962,MEXICO,17.2,-99.6,earthquake,,4,,
28988,1962,MEXICO,17.2,-99.5,earthquake,,3,16,
28989,1962,GREECE,39.8,25,earthquake,,,,
28990,1962,GREECE,37.8,22.9,earthquake,,,,
28991,1962,GREECE,39.6,23.3,earthquake,,,,
28992,1962,BOSNIA-HERZEGOVINA,43.6,18.3,earthquake,,,,
28993,1962,COLOMBIA,5.2,-76.4,earthquake,,47,300,
28994,1962,ITALY,41.4,15.5,earthquake,,,,
28995,1962,USA,41.8,-111.8,earthquake,,,,
28996,1962,USA,52.47,-168.54,earthquake,,,,
28997,1962,IRAN,35.63,49.87,earthquake,21310,12225,2776,30
28998,1962,TURKEY,39.9,43.9,earthquake,,,,
28999,1963,IRAN,36.9,57.8,earthquake,,,,
29000,1963,IRAN,34.4,47.9,earthquake,,,,
29001,1963,IRAN,33.2,49.2,earthquake,,,,
29002,1963,IRAN,28.2,55.7,earthquake,,,,
29003,1963,TAIWAN,24.5,122.1,earthquake,,15,18,
29004,1963,LIBYA,32.6,21,earthquake,,300,375,5
29005,1963,ITALY,40.8,15.6,earthquake,,,,
29006,1963,IRAN,37,57.9,earthquake,100,4,,
29007,1963,CHINA,35.7,97,earthquake,,,,
29008,1963,CHINA,25.8,99.5,earthquake,,,,
29009,1963,CHINA,47.9,130.6,earthquake,,,,
29010,1963,NICARAGUA,12.2,-86.9,earthquake,,,,
29011,1963,INDONESIA,-8.2,115.6,earthquake,,,,
29012,1963,INDONESIA,-6.86,129.58,earthquake,,,,
29013,1963,INDONESIA,-6.4,105.4,earthquake,,,,
29014,1963,SLOVENIA,46.1,14.8,earthquake,,,,
29015,1963,MACEDONIA,42.1,21.3,earthquake,,1070,3300,1000
29016,1963,PERU,-13.8,-69.3,earthquake,,,,
29017,1963,CHINA,39.8,74.2,earthquake,40,1,,
29018,1963,INDIA,33.9,74.8,earthquake,,,,
29019,1963,SOLOMON ISLANDS,-10.472,165.77,earthquake,,,,
29020,1963,SOLOMON ISLANDS,-10.286,165.413,earthquake,,,,
29021,1963,TURKEY,40.75,29,earthquake,170,1,,
29022,1963,PERU,-10.385,-78.022,earthquake,,1,,
29023,1963,RUSSIA,44.426,149.272,earthquake,,,,
29024,1963,RUSSIA,44.77,149.798,earthquake,,,,
29025,1963,RUSSIA,44.772,150.563,earthquake,,,,
29026,1963,TONGA,-24.8,-176.6,earthquake,,,,
29027,1964,INDONESIA,-3.7,119.4,earthquake,,8,27,
29028,1964,TAIWAN,23.2,120.6,earthquake,3000,107,479,
29029,1964,CHINA,26.1,101,earthquake,,,,
29030,1964,CHINA,35.1,111.6,earthquake,23,,,
29031,1964,AZORES (PORTUGAL),38.8,-28.4,earthquake,,,,
29032,1964,USA,61.017,-147.648,earthquake,,139,,400
29033,1964,INDONESIA,5.9,95.7,earthquake,,,,
29034,1964,CROATIA,45.3,18.1,earthquake,,,,
29035,1964,TANZANIA,-4,34.9,earthquake,,1,19,
29036,1964,JAPAN,40.3,139,earthquake,2,,,
29037,1964,JAPAN,40.4,139,earthquake,,,,
29038,1964,JAPAN,40.4,138.9,earthquake,,,,
29039,1964,TURKEY,38.1,38.3,earthquake,,,,
29040,1964,TURKEY,40.3,28.2,earthquake,,,,
29041,1964,JAPAN,38.65,139.2,earthquake,2250,26,450,80
29042,1964,VANUATU,-15.5,166.5,earthquake,,,,
29043,1964,MEXICO,18.3,-100.4,earthquake,,,,
29044,1964,RUSSIA,47.159,153.876,earthquake,,,,
29045,1964,PAPUA NEW GUINEA,-5.7,150.7,earthquake,,,,
29046,1964,IRAN,27,54,earthquake,,,,
29047,1965,ALGERIA,35.7,4.4,earthquake,2500,4,350,2
29048,1965,CHINA,35,111.63,earthquake,,,,
29049,1965,CHINA,22.4,101.6,earthquake,,,,
29050,1965,CHINA,43.9,87.8,earthquake,,,,
29051,1965,INDONESIA,-2.4,126.1,earthquake,3000,71,,
29052,1965,USA,51.29,178.55,earthquake,,,,0.01
29053,1965,IRAN,37.6,47.1,earthquake,,,,
29054,1965,IRAN,28.1,55.9,earthquake,,,,
29055,1965,CHILE,-25.67,-70.63,earthquake,,,,
29056,1965,CHILE,-31.81,-71.26,earthquake,,,,
29057,1965,CHILE,-32.4,-71.2,earthquake,,,,
29058,1965,CHILE,-42.9,-75.13,earthquake,,,,
29059,1965,GREECE,39.4,24,earthquake,,38,253,8
29060,1965,AFGHANISTAN,36.3,70.7,earthquake,,,,
29061,1965,USA,50.32,177.93,earthquake,,,,
29062,1965,USA,53.03,-167.55,earthquake,,,,
29063,1965,GREECE,38.6,22.4,earthquake,,,,
29064,1965,GREECE,37.7,21.8,earthquake,,32,200,
29065,1965,JAPAN,34.9,138,earthquake,,1,4,
29066,1965,USA,47.4,-122.3,earthquake,,7,,28
29067,1965,EL SALVADOR,13.5,-89.3,earthquake,,125,1138,35
29068,1965,RUSSIA,44.7,148.7,earthquake,,,,
